album_id	album_type	album_name	release_date	total_tracks	track_id	track_name	Genre	Language	duration_ms	popularity	is_explicit	artist_id	artist_name	Label
1ThsRK5gAKsu4aTWs58DBo	single	Victoria’s Secret Piano Stripped	9/22/2022	3	6m02xWkRTDDeT8AUt3jFtw	Victoria’s Secret			176124	12	FALSE	7DQYAz99eM3Y5PkP9WtUew	Jax	
2KmDCEy26WnmeU2WF9uDzv	single	Victoria’s Secret Stripped Strings	9/15/2022	2	6HKhLKwGaqpAIqzCRWpunl	Victoria’s Secret - Stripped Strings			168833	12	FALSE	7DQYAz99eM3Y5PkP9WtUew	Jax	
6Bi5Q5VIzGz0c6zatIVqLq	compilation	Victoria's Secret - Pop Bangers	9/16/2022	50	4FU8T0t7YASGlMaA8uaJ2R	Victoria's Secret			176124	16	TRUE	7DQYAz99eM3Y5PkP9WtUew	Jax	
1ThsRK5gAKsu4aTWs58DBo	single	Victoria’s Secret Piano Stripped	9/22/2022	3	0Afajwck9UIQDvk0sTyu9J	Victoria’s Secret - Stripped Strings			168833	7	FALSE	7DQYAz99eM3Y5PkP9WtUew	Jax	
2KmDCEy26WnmeU2WF9uDzv	single	Victoria’s Secret Stripped Strings	9/15/2022	2	3ISbfSql3JpSKOCXV8hDZu	Victoria’s Secret			176124	7	FALSE	7DQYAz99eM3Y5PkP9WtUew	Jax	
30WwpEwYda718dGCLAXWIk	compilation	TikTok Summer Vibes!	8/19/2022	21	3kigXNwJj136KWcluPiRFC	Victoria's Secret			176124	6	TRUE	7DQYAz99eM3Y5PkP9WtUew	Jax	
4moTRZOG0UpzicUR47pJyB	compilation	New Pop Classics	10/14/2022	55	0L6JtOA0VJc5Qx5j6Z7ywn	Victoria's Secret			176124	4	TRUE	7DQYAz99eM3Y5PkP9WtUew	Jax	
4HTQGLeitiFy5RJOponehd	compilation	Am I Ready - Pop Night Out	10/7/2022	28	5C1AnMWO7cmmLAxOODICmv	Victoria’s Secret			176124	3	TRUE	7DQYAz99eM3Y5PkP9WtUew	Jax	
6ETPde32ouvQr7PcuqnNRr	compilation	I'm About to Have a Panic Attack	8/26/2022	24	7yfZZqcCPfuOZOBPvkP8W1	Victoria’s Secret			176124	3	TRUE	7DQYAz99eM3Y5PkP9WtUew	Jax	
6hjH2ThZXPEu6hqHQ2kJSw	compilation	All New Hits	9/16/2022	55	3BQxzLuXT9e8oZaXE5tLnc	Victoria's Secret			176124	20	TRUE	7DQYAz99eM3Y5PkP9WtUew	Jax	
0j96FVW7FaghC5fY1T7lN8	compilation	Nights Like This - Just Hits	9/16/2022	45	3KWZjwAc2nohDZWH81PYmv	Victoria's Secret			176124	2	TRUE	7DQYAz99eM3Y5PkP9WtUew	Jax	
0vtRYATKuDYg7HXC8ntjQx	compilation	Songs of the Summer	9/16/2022	26	7qKpcCG4ES03SfwCQbghM2	Victoria's Secret			176124	0	TRUE	7DQYAz99eM3Y5PkP9WtUew	Jax	
3bdFzAo3wdHoKgySafsJWW	compilation	New Pop Sauce	9/30/2022	40	7zpHMJ1GJevLRFrwd09Afm	Victoria's Secret			176124	1	TRUE	7DQYAz99eM3Y5PkP9WtUew	Jax	
0bYevrikOMS6woDrrJEdyJ	compilation	GUTEN MORGEN - COFFEE HITS	9/23/2022	32	7madks4FBfzp3A72xbbUNl	Victoria's Secret			176124	0	TRUE	7DQYAz99eM3Y5PkP9WtUew	Jax	
5sDjMC5KYINVJ7CWboxR2w	compilation	FantasTik Tok	9/30/2022	25	286E1y0nbQZoA41Pilp6pE	Victoria's Secret			176124	0	TRUE	7DQYAz99eM3Y5PkP9WtUew	Jax	
1hjYi0SIdP17kq9vxsdntO	compilation	Modern Pop	9/23/2022	40	5LuFfmjwFFoFJKbF3YBQxX	Victoria's Secret			176124	0	TRUE	7DQYAz99eM3Y5PkP9WtUew	Jax	
2LXUqc5dXczNNaSKPWcK1W	compilation	it has the juice	9/30/2022	52	3qQg2pvWuXzqxuEFHD51mZ	Victoria's Secret			176124	0	TRUE	7DQYAz99eM3Y5PkP9WtUew	Jax	
0CJVsS1o9gbjQFqxmErubK	compilation	Beautiful Trending Hits 2022	10/7/2022	50	66PHvmy0wGSunYlu4wyJZF	Victoria's Secret			176124	1	TRUE	7DQYAz99eM3Y5PkP9WtUew	Jax	
5Iz5ueKjfhv3LylFhxdioI	compilation	I'm Blue - Hits of 2022	10/14/2022	50	5wSejaPMovm0GugSv9uHpX	Victoria's Secret			176124	1	TRUE	7DQYAz99eM3Y5PkP9WtUew	Jax	
3btxXzCySdHP6lQ20yy6Hs	compilation	All That Really Matters - Just Hits	10/7/2022	47	38AmpzYa3zYuhNm3QiA40L	Victoria's Secret			176124	1	TRUE	7DQYAz99eM3Y5PkP9WtUew	Jax	
12IdT5IHPpZKLFXRTu3lYR	compilation	For My Hand - Pop All Day	9/9/2022	50	0M4RAatDeE6IDjKLZ4CYPX	Victoria's Secret			176124	14	TRUE	7DQYAz99eM3Y5PkP9WtUew	Jax	
4x9eJZM4Uhm7XnQiWeFte8	compilation	Today's Pop	9/23/2022	30	7fTdQSUz3BfKgtlysHWRPm	Victoria's Secret			176124	1	TRUE	7DQYAz99eM3Y5PkP9WtUew	Jax	
0UZbZsZHg9qJkMNcPgYv6Q	compilation	Life Is Good - 2 Be Loved	9/16/2022	46	7rB7tTkrTIxHor8ChM9baS	Victoria's Secret			176124	4	TRUE	7DQYAz99eM3Y5PkP9WtUew	Jax	
4B3FsNFguOEJ4TWEsct83B	single	Romantic Homicide	7/20/2022	1	1xK59OXxi2TAAAbmZK0kBL	Romantic Homicide			132630	93	FALSE	5y8tKLUfMvliMe8IKamR32	d4vd	"Darkroom, Interscope"
47iZIYtSK2BZb3g1y4LV5y	compilation	Top Trending Romania - Vara 2022	10/7/2022	100	41MhSFb0cHx6TB1hPbIm8i	Romantic Homicide			132630	28	FALSE	5y8tKLUfMvliMe8IKamR32	d4vd	"Darkroom, Interscope"
624LASK1ipzgobhmcECvgp	compilation	Halloween Party 2022	10/17/2022	19	1hqrHRkckPI35dwbYGQE7Z	Romantic Homicide			132630	12	FALSE	5y8tKLUfMvliMe8IKamR32	d4vd	"Darkroom, Interscope"
4aWPCLZWr9gG0ucLIMJavx	album	Ballads Of The Broken	9/17/2021	10	25VQoiuyc0HkC5FQTj1a8G	Son Of A Sinner			232093	77	TRUE	19k8AgwwTSxeaxkOuCQEJs	Jelly Roll	
4aWPCLZWr9gG0ucLIMJavx	album	Ballads Of The Broken	9/17/2021	10	5gBkgupFicGzDUS6y9WqOo	Son Of A Sinner - demo			235598	44	TRUE	19k8AgwwTSxeaxkOuCQEJs	Jelly Roll	
18CtLoAMTr7F8ngtuM6D8i	single	Until I Found You	9/1/2021	1	0T5iIrXA4p5GsubkhuBIKV	Until I Found You			177720	90	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
6BUPtXbb2tspYnkVdg5Ef7	album	Easy On My Eyes	8/19/2022	7	6VhuP99TE6gYNQRJIlAWFD	Until I Found You			176666	81	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
7ARtQpvnPN2ucbmVHngLOs	single	Until I Found You Em Beihold Version	4/22/2022	1	1Y3LN4zO1Edc2EluIoSPJN	Until I Found You with Em Beihold - Em Beihold Version			176440	80	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	
6126tYz1txFtCrM0pDbEhc	single	Until I Found You Piano Version	3/11/2022	2	06vNG6CiV4k8oNA0wUUAO7	Until I Found You - Piano Version			184895	74	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	
58Q66K2xnBiyq8fFq0hgYW	compilation	Frühstücksmusik Herbst/Winter 2022/2023	10/20/2022	92	3mGOFdR0ZYmmUuyBaY3wVi	Until I Found You			177720	0	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
21BCL9lyywO1zJqvn8fPTJ	compilation	Christmas Vibes But Not Christmas Songs	10/20/2022	22	2oXn3MJihO2BtAIrLogXjT	Until I Found You			177720	0	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
2VCktFoUnK5hwTN121atAK	compilation	Autumn Vibes 2022	10/20/2022	74	158ETs8mtorXxJyGcjV3oH	Until I Found You - Em Beihold Version			176440	0	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	
6126tYz1txFtCrM0pDbEhc	single	Until I Found You Piano Version	3/11/2022	2	2PWIdXtLdUwtLN9tn3gzCI	Until I Found You			177720	56	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
3pGOtO58mZSKNMIaS5QPKD	single	Until I Found You	7/8/2022	3	5PHRyGqnDkf2btmFV4aa9z	Until I Found You - Em Beihold Version			176440	45	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	
3pGOtO58mZSKNMIaS5QPKD	single	Until I Found You	7/8/2022	3	6pqkYM1Xpu8n832Pbkfp0Y	Until I Found You			177720	40	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
3pGOtO58mZSKNMIaS5QPKD	single	Until I Found You	7/8/2022	3	0ksNJsdHdHaTAbqVfTiVVm	Until I Found You - Piano Version			184895	34	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	
6EXfSYgHgC8FjF9i7JRP6X	compilation	Putzen & Aufräumen	6/14/2022	68	6tByUGP50Mth7TsZni9g0t	Until I Found You			177720	30	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
3a0YBlMNCXxiJ70OIAw6P2	compilation	Best Hits 2022	8/2/2022	113	3DO6vRNejSTUWh5WnUfrKi	Until I Found You			177720	25	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
78oMKDq1eJeFVG40ErcOSy	compilation	Best Singer Songwriters	9/21/2022	20	2V0PyKvYFwleV58V444RgO	Until I Found You			177720	26	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
16Uu3DiVAlgU5ovAKc0wjI	compilation	Summer Time	6/10/2022	40	2FtuQHbEisatZTZp5YyjDJ	Until I Found You			177720	27	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
3EPWfwEemLw5FsZ5dvyDJQ	compilation	pov: you are in love	6/30/2022	39	7si0aI6z2K4IirWaHXu0pI	Until I Found You			177720	19	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
3EoAmXjQyTjIROo9Te9Lk1	compilation	teen beats 2022	7/26/2022	60	1uwAFMGW0ViBVOF7NEtRYd	Until I Found You			177720	24	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
0Y7sglpik7Z3GgFxwOdqcL	compilation	The Best PRIDE Album In The World...Ever!	6/24/2022	96	31vZSAPcSVyMUQYWpNAbg3	Until I Found You			177720	19	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
0WJxVuGmrwBYoKLluRvdvd	compilation	Alternativo para las buenas vibras	7/26/2022	30	5Zz2gGCzLTdfpE1w6P3fad	Until I Found You			177720	21	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
7lUS1k2m8M2WkZ2OYJuIRQ	compilation	Popping Off Vol.3	5/27/2022	28	6gGF3NHP5tjq9RATJ8jvdx	Until I Found You			177720	13	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
1sdW9WGK4zivYh0fyDLpkU	compilation	Mega Hits Pride 2022	6/15/2022	129	4sfvGNi7Of8bAPlxeKTlUc	Until I Found You			177720	14	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
1omBU14ofdaY59TIPxGawu	compilation	She Kissed Me First | Pride Month 2022	6/6/2022	13	5hDeOKeq1jf7SNbnj1RHu8	Until I Found You			177720	12	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
6IQfb8wOvzuqug8kIMzSjT	compilation	TikTock Music 2022	8/19/2022	50	7ixzrChjJYCTfyI8lkvwnU	Until I Found You			177720	12	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
4t6Ock1msYfNC5HnU0yPm4	compilation	Top Trending Hits Vol. 6	6/17/2022	45	4j6Jrsd7manTfhRhCusx7P	Until I Found You			177720	10	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
1m4WKyE12asd9s3R0LiqVe	compilation	Love Flavors	7/7/2022	25	7hR7PgL0n97g7F2IwLDtZg	Until I Found You			177720	13	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
7kJlKN3nIn21TKCsBAjJX8	compilation	Frühstückspension	6/14/2022	60	4xbZT0KIGHdVBrbPnijZ4C	Until I Found You			177720	11	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
4zUDOZJzEyaf5GdafYh9AG	compilation	Love You More	7/14/2022	25	7aEIlTy5b9bky7R2tXvy5K	Until I Found You			177720	9	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
3xG9AZpwaU8iu8CujXtyEx	compilation	Viral Hits: June 2022	6/28/2022	30	0yJo0Hd7xlvtBN7TB0dgkB	Until I Found You			177720	11	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
3A6vDDSsm1x0fPbdwXbOzZ	compilation	TikTock Hits 2022	6/16/2022	40	3VRlGyeXweBOH6WOyJr6KW	Until I Found You			177720	9	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
5LPyx9jGYyC8kL2AsoOwWF	compilation	August Feelings	8/15/2022	24	517xtQ3WnpKSANW5Tj2UCr	Until I Found You			177720	9	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
2lpJyWIrAQVs8MVJZTXx1V	compilation	Car Music	6/29/2022	67	6Tjbey5hvmGBf3rJvzi9dZ	Until I Found You			177720	10	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
2WooPzsMDDI9I2pFQkReah	compilation	Gute Laune - Sommer 2022	6/9/2022	60	4wuX0BAMjDA6C4x7pxeiPY	Until I Found You			177720	8	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
2TrytVV5ezSgYTiW1wmDRP	compilation	Marry Me	7/15/2022	30	31qcHxJ1s74KTo9axxN9Qg	Until I Found You			177720	9	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
00Pq4uisJoYuHo169QGjpN	compilation	Viral Challenge	6/21/2022	8	7tLkMyUFQnUuROnRmwKAKv	Until I Found You			177720	9	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
6eRhxYMCq6TAO0rf3Wqp8G	compilation	Evening Chill	7/21/2022	11	2ukwrSPKtTNVVgrng3mNGq	Until I Found You			177720	10	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
1Kst9aD41T5jKOEWwJwNNG	compilation	Mega Hits Summer 2022	6/28/2022	129	5G4jPloOOYvVNE991GJbad	Until I Found You			177720	9	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
6ALinXowLle2U86TMN3XU9	compilation	Vacation Vibes	7/27/2022	73	2j3CrcRmcDEnUx423AXilQ	Until I Found You			177720	8	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
1i1hn4Q5qM1SzzdLkR4BNy	compilation	Viral Hits: July 2022	7/26/2022	29	3xwxTVKYX7f601FqqxVeXM	Until I Found You			177720	7	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
1afXorQTRDdbUoDvrUDfeA	compilation	Plan arrunchis	7/19/2022	29	1ZUmNMjiYpjb2V7Shxy845	Until I Found You			177720	7	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
3ITs3pleuLG2AD2L9TwCvD	compilation	Mega Hits Sommer 2022	6/17/2022	103	6NGMzrLZDmDlsMtUO4RBTB	Until I Found You			177720	10	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
60Q1MVW1SuxG5g1lmxm9SI	compilation	Beat The Heat	7/22/2022	13	4WAlT1omhz6ozUQsyDIjTT	Until I Found You			177720	7	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
4ibRq5vd5cMJAmgv6ncWaB	compilation	The Best Acoustic Album In The World...Ever!	8/1/2022	90	74zRpWiyITBYQRR2c5cGQB	Until I Found You			177720	8	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
1ByFhtGPmMjcGc8yCvaNfK	compilation	Letnji Chill Vajb	7/25/2022	38	6mk9OLQYhJxed0cGoIEL3F	Until I Found You			177720	7	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
6qggdDLAtBeRcJSTGXaxDE	compilation	songs that would save me from vecna	7/27/2022	50	2M2sQoZRPcD5dBTztyGTAL	Until I Found You			177720	9	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
3ez6UAWo8BbX78WmF9R9DZ	compilation	3 AM Rooftop	8/27/2022	13	04cxid64DzT5AmdimqhR7V	Until I Found You			177720	7	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
256ujShK4z0n8wtiAB0n6T	compilation	Sad Songs 2022	9/23/2022	70	38HrvAsX3Vez2YqAJcnksN	Until I Found You			177720	10	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
3tGouYi4DmF7Q1n5PdZ8c8	compilation	SOMMARLÅTAR	7/24/2022	50	1yJGvYbUtJZP3SqtIyJ8a1	Until I Found You			177720	7	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
4UZHKBT5zzMgpxd2e1t6fr	compilation	Career Defining	9/15/2022	13	0bjwrf8cOGN7sokgzBl0aK	Until I Found You			177720	6	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
4gZwLnAcogO3osy0HTCOXU	compilation	Tik Tock 2022	9/29/2022	42	1bOLmYTedS7KaSgMCENRm6	Until I Found You			177720	7	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
6q38hl41FnDDo3KNvtSRbP	compilation	Until I Found You	9/23/2022	21	3fQm4fvI3XWhMnEqg18zdY	Until I Found You			177720	7	FALSE	5XKFrudbV4IiuE5WuTPRmT	Stephen Sanchez	Republic
3FEQZNn34v3EdxrVKi9pZF	single	Betty Get Money	6/10/2022	1	4cacyP5c3PMlfnyjpg13xW	Betty Get Money			146470	87	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
54nQkxKryL6GtbCDfc6eP6	compilation	Heatwave | Summer hits 2022	8/22/2022	17	7ekn41shHBthDRG1HCmI7X	Betty Get Money			145300	23	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
19Um3yVZtJpLtP1ryAxNXh	compilation	August 2022 Hits	7/27/2022	32	4e9UmnLEwF4iYsjJgPe23r	Betty Get Money			145300	33	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
7g5J73OxvZ4YlfITCaCMU8	compilation	Goodbye Summer 2022	8/10/2022	24	2YSme9g84rwypJuXDsycBE	Betty Get Money			145300	21	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
1i1hn4Q5qM1SzzdLkR4BNy	compilation	Viral Hits: July 2022	7/26/2022	29	6mtbNI6zEMO8vf7GIJKlMI	Betty Get Money			145300	21	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
01bYEIHQhYBpGt0AeVY7Xi	compilation	y2k vibes I 2000s hits	8/24/2022	79	7t1UmRa92OCE75oFmjpPIS	Betty Get Money			145300	10	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
0NrACYymhXAdxYdyRxyfwA	compilation	Trending Fall Hits 2022	8/16/2022	28	4EAriGSRrkiTs4xUNNS8OM	Betty Get Money			145300	8	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
6IQfb8wOvzuqug8kIMzSjT	compilation	TikTock Music 2022	8/19/2022	50	26AsTQC4bnML0RzsPEu6BG	Betty Get Money			145300	10	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
5mbbmfczHTgC5YCZseIITr	compilation	Zomer Hits 2022 | Hittegolf	8/22/2022	24	0BCRQSNqCDIU7RbCpJMqqn	Betty Get Money			145300	10	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
79LUwZkPsEWCTkw40GwqMY	compilation	Best Hip Hop 2022	9/16/2022	20	6ksjDCV5tkPxRaLbmJTx4C	Betty Get Money			146470	9	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
6brDSFzNRD30xiwjWREeKv	compilation	Hip Hop Vibes	9/15/2022	11	5H3RNCJonEaDFjJgfH8McR	Betty Get Money			146470	6	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
6ZArcc6XCBh2sbMWaQfyjy	compilation	Music Juice Vol.3	9/21/2022	30	74eOYzCjihvdGG8NSOiMCS	Betty Get Money			145300	4	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
4Cy4tmBQm0eh18KojQVIel	compilation	Back 2 School	9/14/2022	54	76kSp5NCkJJyzcW1sYmR4y	Betty Get Money			145300	4	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
1ZfJoIH7xVP4DvFy2roaN9	compilation	Best of 2022	10/4/2022	24	0zU8h887Gx2wmpa9oM3RLt	Betty Get Money			145300	5	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
4gZwLnAcogO3osy0HTCOXU	compilation	Tik Tock 2022	9/29/2022	42	0SWTjBk4xxYiFKd2ti64dm	Betty Get Money			145300	5	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
3eKjE7MviwkbuGOEFOxEpx	compilation	Doe mij maar een wijntje	8/30/2022	17	7EWkpGtgvIl6rrJy7ZDUop	Betty Get Money			145300	5	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
2JY0g932J9tu2f9KX7GFnv	compilation	Mega Hits Autumn/Fall 2022	10/12/2022	96	7lVYKLTM6WaYl0PGDGoMpE	Betty Get Money			145300	4	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
53yjGMo1JUhkPMi66itmEm	compilation	Hardcore Energy	10/13/2022	14	3DSl0Q7P91nH1w5KHwyhvY	Betty Get Money			145300	1	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
34lrZVoyLCm4ZEIXhUCKSN	compilation	Back to School	9/29/2022	30	0HRw6MOlE77Zx8NqFiPiUa	Betty Get Money			145300	7	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
47iZIYtSK2BZb3g1y4LV5y	compilation	Top Trending Romania - Vara 2022	10/7/2022	100	3kGFAnjfzeWL79c7N7vI5B	Betty Get Money			145300	5	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
2pqy9z9mhrgyGDeFcC8EIs	compilation	Release Round Up Vol.3	9/21/2022	30	3bpHsj9B7N55oiUJ5bOf4D	Betty Get Money			145300	4	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
0hJbldcWfHQijug7QbTGlF	compilation	Rap Hits Automne 2022	9/21/2022	21	2c2FyY9eOmcbjcNTo6PEqK	Betty Get Money			145300	2	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
5nADvjW1bIJ8KoTxA6tbtt	compilation	Обратно в клас - pop	10/7/2022	31	1jThQxEwNqTa4WXTvZO1M5	Betty Get Money			145300	2	FALSE	2YOYua8FpudSEiB9s88IgQ	Yung Gravy	Republic
0FYvMdfTfYJxnJnKs1wDb0	album	It's Only Me	10/14/2022	23	31lopd32BkJBTSgYE16c5e	In A Minute			200470	72	TRUE	5f7VJjfbwm532GiveGC0ZK	Lil Baby	
2gxdY1p1speqMXQVQYXgij	album	It's Only Me	10/14/2022	23	6XsDgQyzSgXL3FqsgleIG5	In A Minute			200470	44	FALSE	5f7VJjfbwm532GiveGC0ZK	Lil Baby	
3PZTFPQhr0vHnYGwFUvQco	single	In A Minute	4/7/2022	1	3ihIZrJreMJPjQdNLrEXnP	In A Minute			200470	77	TRUE	5f7VJjfbwm532GiveGC0ZK	Lil Baby	
006k8zWrRkFzXR9YV55Z0C	compilation	Bad Boy Club	10/18/2022	13	06fRsW6JDm7WPQWrmrMak2	In A Minute			200470	0	TRUE	5f7VJjfbwm532GiveGC0ZK	Lil Baby	
4tGjtJCRjEqFt89FgGnjeO	single	In A Minute	4/7/2022	1	1NuSpnS3CoKjCXzrphTTZx	In A Minute			200470	52	FALSE	5f7VJjfbwm532GiveGC0ZK	Lil Baby	
6r9lRXUxn3Cm3PfsXslPBO	compilation	Hip Hop Beats	9/16/2022	16	5aZebomRV1YkmcnmC31Hlc	In A Minute			200470	10	TRUE	5f7VJjfbwm532GiveGC0ZK	Lil Baby	
2oL78QodTHcZDqIZnFu3We	single	In a Minute Baby	4/20/2022	1	48eTvVLwK5gKj19k0BFqqF	In a Minute Baby			187769	0	FALSE	7AjHxfnJhjMtajEKtP5zBM	Lil Morgan	
4oTrQ9TmOapgT6uI8W6wsS	single	What My World Spins Around	5/27/2022	1	6HBRLaSQ7NB8MNlaqzYen1	What My World Spins Around			186790	78	FALSE	77kULmXAQ6vWer7IIHdGzI	Jordan Davis	
640Piuf9BkOLph0xUd98tc	single	Midnight Crisis	9/23/2022	3	6YZDfnYQREdUx1cN8bsbq6	What My World Spins Around			186790	45	FALSE	77kULmXAQ6vWer7IIHdGzI	Jordan Davis	
2QciRFTxDee3AfiTTeFZCv	compilation	Summer Country Songs	7/19/2022	50	4AcumNCSXXoAtwUaEMTATV	What My World Spins Around			186790	14	FALSE	77kULmXAQ6vWer7IIHdGzI	Jordan Davis	
2lh3RvXn5aPLO9e6WtsVMf	compilation	The Music Event of Summer 2022	8/2/2022	50	0tjnK5ZKWledFpkgfrFpwK	What My World Spins Around			186790	5	FALSE	77kULmXAQ6vWer7IIHdGzI	Jordan Davis	
4LyiYe4wZ6XwzUne79hidF	single	Left and Right Feat. Jung Kook of BTS	6/24/2022	1	0mBP9X2gPCuapvpZ7TGDk3	Left and Right Feat. Jung Kook of BTS			154486	92	FALSE	6VuMaDnrHyPL1p4EHjYLi7	Charlie Puth	
5Jk4Eg7pxYhDrWJCVVzmMt	album	CHARLIE	10/6/2022	12	5Odq8ohlgIbQKMZivbWkEo	Left and Right Feat. Jung Kook of BTS			154486	75	FALSE	6VuMaDnrHyPL1p4EHjYLi7	Charlie Puth	
2LTqBgZUH4EkDcj8hdkNjK	album	CHARLIE	10/7/2022	12	1tGq9MNEmWGevwtiBCdrbk	Left and Right Feat. Jung Kook of BTS			154486	66	FALSE	6VuMaDnrHyPL1p4EHjYLi7	Charlie Puth	
2byDsnMrcXS1xNrCa7GPpR	album	I'm Good - Top Hits	10/21/2022	45	4jVNNaPvE6ruJs95qQDXoE	Left and Right			154486	0	FALSE	6VuMaDnrHyPL1p4EHjYLi7	Charlie Puth	
4moTRZOG0UpzicUR47pJyB	compilation	New Pop Classics	10/14/2022	55	1SyqumtXgpyUkRI9712C37	Left and Right			154486	0	FALSE	6VuMaDnrHyPL1p4EHjYLi7	Charlie Puth	
